# GO	NS	enrichment	name	ratio_in_study	ratio_in_pop	p_uncorrected	depth	study_count	p_fdr_bh	study_items
GO:0006996	BP	e	organelle organization	287/2037	1319/11561	4.5824377702498754e-05	4	287	0.003412867868757995	G000560, G000832, G000956, G001037, G001120, G001130, G001261, G001295, G001355, G001369, G001505, G001514, G001565, G001681, G001813, G001855, G001856, G001860, G002104, G002309, G002439, G002553, G003191, G003333, G003548, G003608, G003611, G003647, G003730, G003764, G003826, G003930, G003973, G004093, G004194, G004212, G004220, G004282, G004309, G004381, G004403, G004462, G004757, G004797, G004852, G004964, G005003, G005084, G005092, G005103, G005215, G005634, G005733, G005910, G005920, G006000, G006004, G006182, G006198, G006199, G006312, G006365, G006414, G006415, G006432, G006811, G006834, G006843, G006969, G007806, G008006, G008025, G008241, G008369, G008423, G008471, G008878, G009201, G009414, G009486, G009695, G009852, G009886, G009983, G010265, G010302, G010460, G010535, G010548, G010616, G010698, G010956, G010966, G011129, G011227, G011281, G011472, G011513, G011546, G011638, G011691, G011867, G011897, G012007, G012008, G012066, G012138, G012176, G012598, G012668, G012823, G012962, G012969, G012970, G013001, G013016, G013347, G013443, G013444, G013465, G013480, G013598, G013846, G013933, G014040, G014058, G014059, G014415, G014445, G014594, G014675, G014692, G014799, G014953, G015164, G015209, G015257, G015507, G015818, G015871, G015945, G016262, G016358, G016374, G016436, G016437, G016499, G016657, G016707, G016727, G016752, G016789, G016803, G016821, G016977, G017062, G017268, G017272, G017343, G017444, G017827, G017835, G018234, G018280, G018295, G018302, G018422, G018430, G018514, G018559, G018644, G018645, G018701, G018719, G018989, G019040, G019051, G019321, G019398, G019688, G019718, G020095, G020158, G020175, G020285, G020423, G020443, G020557, G020666, G020701, G020865, G020963, G021062, G021069, G021298, G021313, G021435, G021485, G021512, G021611, G021637, G021672, G021693, G021785, G021841, G021921, G021926, G021940, G022007, G022019, G022035, G022123, G022186, G022254, G022268, G022296, G022344, G022356, G022360, G022363, G022585, G022652, G022727, G022812, G022856, G022992, G022994, G023001, G023024, G023341, G023638, G023658, G023782, G023870, G023905, G024111, G024116, G024170, G024269, G024354, G024355, G024493, G024514, G025565, G025605, G025620, G025682, G025817, G025955, G026145, G026157, G026293, G026423, G026464, G026577, G026692, G026703, G026748, G026883, G026908, G026919, G027188, G027198, G027394, G027413, G027445, G027575, G027722, G027738, G027765, G027872, G027883, G027909, G027916, G028029, G028034, G028094, G028099, G028100, G028199, G028337, G028432, G028450, G028466, G028536, G028560, G028637
GO:0044770	BP	e	cell cycle phase transition	31/2037	87/11561	5.169577018881918e-05	3	31	0.003728312033554396	G000576, G000577, G001247, G001565, G001809, G003018, G003730, G003815, G004403, G007002, G008454, G009412, G009983, G011365, G012859, G014002, G016789, G017709, G017941, G019756, G021062, G022557, G023638, G023703, G024663, G025228, G026450, G027958, G028393, G028559, G028761
GO:0006298	BP	e	mismatch repair	12/2037	21/11561	5.270944734853651e-05	8	12	0.0037775103933117833	G003647, G007617, G007619, G011691, G013001, G014629, G014732, G017314, G018295, G021358, G026536, G026977
GO:0031507	BP	e	heterochromatin formation	24/2037	61/11561	5.7345468429352775e-05	10	24	0.004008905599708435	G001115, G001335, G002270, G003700, G004259, G004564, G005846, G006182, G010662, G011296, G012589, G016386, G016675, G016676, G016682, G019718, G019960, G021940, G022233, G022282, G025637, G025642, G026322, G026734
GO:1901362	BP	e	organic cyclic compound biosynthetic process	103/2037	406/11561	6.47213845007686e-05	4	103	0.00449695229503816	G000002, G000009, G000560, G000576, G000577, G000993, G001037, G001200, G001371, G002052, G002054, G002457, G002458, G003417, G003755, G003973, G004133, G004176, G004282, G004435, G005134, G005651, G006339, G006446, G006503, G006588, G007758, G008215, G008376, G008600, G008870, G008903, G009325, G009617, G011105, G011381, G011867, G012969, G012970, G013287, G013862, G013946, G014377, G014682, G015461, G016359, G016414, G016443, G016583, G016680, G016764, G017027, G017109, G017191, G017543, G017545, G018005, G018142, G018392, G018901, G019051, G019739, G019751, G019882, G020089, G020160, G020175, G020406, G020634, G020759, G020828, G020831, G021062, G021166, G021465, G021490, G021520, G021841, G022136, G022240, G022282, G022458, G022768, G023348, G023706, G023900, G023918, G024074, G024403, G024842, G025013, G025214, G025239, G025568, G025682, G026094, G026301, G026450, G026460, G027246, G027314, G027633, G027728
GO:1901992	BP	e	positive regulation of mitotic cell cycle phase transition	21/2037	51/11561	6.698836489037328e-05	8	21	0.004626257078338203	G001247, G001369, G001678, G002001, G002502, G003815, G007002, G007282, G011365, G012019, G016856, G018234, G021465, G022652, G023196, G023348, G023905, G025228, G026231, G026734, G028393
GO:0048523	BP	e	negative regulation of cellular process	406/2037	1950/11561	6.874515193617323e-05	4	406	0.00471898196573912	G000490, G000560, G000755, G000990, G001115, G001120, G001130, G001200, G001215, G001233, G001247, G001261, G001289, G001335, G001354, G001362, G001369, G001394, G001411, G001505, G001520, G001544, G001553, G001565, G001650, G001757, G001797, G002089, G002229, G002270, G002328, G002339, G002340, G002384, G002459, G002553, G002591, G002748, G003018, G003311, G003423, G003478, G003518, G003546, G003574, G003700, G003730, G003737, G003755, G003764, G003822, G003914, G003931, G004132, G004176, G004257, G004259, G004282, G004322, G004343, G004403, G004455, G004462, G004536, G004564, G004582, G004599, G004851, G004879, G004908, G004964, G005103, G005156, G005189, G005215, G005217, G005329, G005387, G005473, G005487, G005634, G005733, G005825, G005843, G005846, G005920, G005943, G005979, G006004, G006100, G006116, G006182, G006260, G006271, G006274, G006290, G006356, G006433, G006581, G006607, G006768, G006969, G007050, G007159, G007178, G007201, G007236, G007282, G007428, G007609, G007617, G007819, G007992, G008341, G008369, G008379, G008415, G008454, G008471, G008483, G008621, G008845, G008870, G008980, G009285, G009332, G009526, G009535, G009682, G009786, G009983, G009991, G010049, G010063, G010274, G010468, G010493, G010506, G010527, G010578, G010662, G010673, G010698, G010749, G010796, G010974, G011120, G011181, G011296, G011310, G011332, G011505, G011614, G011720, G011783, G011799, G011842, G011847, G011867, G011897, G011919, G012008, G012019, G012032, G012059, G012072, G012176, G012589, G012594, G012598, G012617, G012668, G012696, G012787, G012811, G012824, G013001, G013038, G013041, G013230, G013351, G013368, G013445, G013598, G013788, G013933, G013994, G014002, G014040, G014058, G014064, G014095, G014343, G014615, G014660, G014682, G014683, G014688, G014710, G014727, G014953, G015301, G015334, G015369, G015507, G015510, G015600, G015602, G015854, G015864, G015928, G015945, G016020, G016168, G016205, G016237, G016258, G016282, G016386, G016414, G016421, G016443, G016499, G016579, G016583, G016601, G016602, G016643, G016675, G016676, G016682, G016750, G016789, G016819, G016829, G016852, G016930, G016935, G017234, G017464, G017480, G017606, G017607, G017621, G017709, G017812, G017815, G017835, G017893, G017895, G017941, G017972, G018012, G018143, G018227, G018345, G018363, G018397, G018399, G018421, G018422, G018430, G018513, G018514, G018528, G018592, G018657, G018659, G018931, G019039, G019040, G019051, G019194, G019382, G019432, G019434, G019457, G019463, G019530, G019548, G019551, G019622, G019676, G019688, G019718, G019739, G019749, G019960, G020090, G020153, G020160, G020169, G020247, G020406, G020501, G020505, G020666, G020708, G020711, G020759, G020982, G021062, G021069, G021197, G021298, G021313, G021358, G021476, G021485, G021487, G021520, G021531, G021590, G021722, G021819, G021940, G021970, G022119, G022136, G022168, G022175, G022208, G022233, G022251, G022268, G022282, G022286, G022376, G022459, G022496, G022592, G022752, G022812, G022845, G023001, G023038, G023164, G023196, G023258, G023345, G023460, G023618, G023698, G023703, G023782, G024111, G024116, G024143, G024703, G024781, G024930, G024933, G024938, G025075, G025076, G025129, G025213, G025214, G025273, G025469, G025564, G025568, G025605, G025637, G025642, G025682, G025688, G025721, G026145, G026157, G026268, G026293, G026322, G026323, G026423, G026474, G026496, G026536, G026577, G026638, G026692, G026703, G026734, G026764, G026825, G026858, G026883, G026949, G026977, G027263, G027284, G027521, G027709, G027805, G027872, G027884, G027906, G027958, G028034, G028100, G028194, G028274, G028323, G028324, G028536, G028761
GO:0051784	BP	e	negative regulation of nuclear division	16/2037	34/11561	7.237311400873181e-05	7	16	0.00487983215461242	G001335, G001565, G002553, G003518, G004851, G009983, G011867, G013933, G016386, G016789, G017835, G018143, G021298, G022459, G024116, G027872
GO:1902850	BP	e	microtubule cytoskeleton organization involved in mitosis	32/2037	91/11561	7.309150305137696e-05	7	32	0.004899280454532003	G000956, G001120, G001860, G002553, G003764, G004797, G006365, G008006, G009414, G009983, G010956, G011691, G012007, G013347, G013465, G013933, G014059, G017062, G017835, G020423, G020666, G021298, G021313, G021637, G022123, G022652, G023638, G023905, G024111, G027198, G027445, G028199
GO:0030031	BP	e	cell projection assembly	65/2037	233/11561	8.291091711509953e-05	5	65	0.00542971207199172	G001120, G001355, G002309, G003333, G004852, G005084, G005634, G005920, G006198, G006199, G006312, G008006, G008369, G008423, G009201, G009486, G009852, G009893, G011129, G011281, G011472, G011720, G012307, G012823, G013443, G013846, G014594, G014675, G014692, G015164, G015209, G015507, G015818, G015871, G015945, G018559, G018644, G018645, G018701, G019321, G020285, G020666, G020963, G021313, G021435, G021485, G021512, G022007, G022186, G022356, G022363, G022585, G022727, G022856, G022992, G022994, G023341, G024269, G025605, G025955, G026577, G026908, G027188, G027916, G028536
GO:0045787	BP	e	positive regulation of cell cycle	48/2037	159/11561	8.869118529968523e-05	5	48	0.005673004207763345	G001045, G001247, G001369, G001479, G001565, G001678, G001856, G002001, G002502, G003815, G004599, G004908, G007002, G007282, G008293, G008980, G010506, G011365, G012008, G012019, G012059, G012787, G013016, G013443, G014095, G016856, G017941, G018234, G019530, G020158, G021465, G021637, G021940, G022652, G023196, G023348, G023638, G023703, G023905, G024111, G024354, G025228, G026157, G026231, G026734, G027872, G028365, G028393
GO:2000736	BP	e	regulation of stem cell differentiation	14/2037	28/11561	8.961482009831451e-05	5	14	0.005673115972334965	G004132, G009397, G010989, G011847, G016282, G016935, G020090, G022811, G023038, G023258, G025691, G026228, G027284, G027884
GO:0098534	BP	e	centriole assembly	11/2037	19/11561	9.305474953132905e-05	7	11	0.005826147642359859	G003764, G014058, G016821, G021062, G021672, G023905, G026908, G027188, G027722, G028199, G028560
GO:0050000	BP	e	chromosome localization	17/2037	38/11561	9.565503256418975e-05	3	17	0.005923853782983383	G001369, G003608, G003611, G004908, G006182, G010966, G011867, G014059, G014664, G016436, G017062, G021298, G021313, G021637, G022652, G023638, G025817
GO:0007088	BP	e	regulation of mitotic nuclear division	22/2037	55/11561	9.922556035143622e-05	7	22	0.0061117581632681925	G001369, G001565, G002502, G002553, G003518, G004851, G008293, G009983, G011365, G011867, G012008, G013933, G016789, G017835, G021298, G021637, G022459, G022652, G023638, G024116, G025228, G027872
GO:0008380	BP	e	RNA splicing	47/2037	154/11561	0.00010224098452565482	8	47	0.006263634508977617	G001871, G004282, G004343, G004848, G005846, G005981, G006274, G007410, G008023, G009027, G009535, G009869, G010794, G011523, G012016, G012116, G012411, G013032, G013598, G014326, G014364, G014697, G016258, G016680, G017098, G017907, G017983, G018392, G018420, G018462, G019620, G020520, G021462, G022459, G023258, G024781, G025368, G025469, G026322, G026526, G026624, G026758, G026825, G027084, G027385, G027957, G027960
GO:0051101	BP	e	regulation of DNA binding	16/2037	35/11561	0.00011164463429263712	4	16	0.006803158330291978	G001200, G003973, G004322, G006004, G006274, G010274, G011799, G013041, G015602, G021069, G021520, G021722, G023038, G024143, G026450, G028323
GO:2001251	BP	e	negative regulation of chromosome organization	25/2037	66/11561	0.00011470850870373425	7	25	0.006915891305180169	G001261, G002553, G003518, G004851, G009983, G010673, G010974, G011120, G011296, G011867, G012598, G013933, G016675, G016676, G016682, G016789, G017835, G019051, G021298, G021940, G022282, G022459, G024116, G027872, G028034
GO:0051783	BP	e	regulation of nuclear division	26/2037	71/11561	0.00012012618394367108	6	26	0.0071666903981054035	G001335, G001369, G001565, G002502, G002553, G003518, G004851, G008293, G009983, G011365, G011867, G012008, G013933, G016386, G016789, G017835, G018143, G021298, G021637, G022459, G022652, G023638, G024116, G025228, G026157, G027872
GO:0008152	BP	e	metabolic process	804/2037	4134/11561	0.0001327381308918571	1	804	0.007799408143944264	G000002, G000009, G000461, G000560, G000576, G000577, G000606, G000682, G000755, G000843, G000942, G000944, G000990, G000993, G000995, G001037, G001121, G001130, G001200, G001233, G001261, G001266, G001297, G001354, G001362, G001369, G001371, G001407, G001468, G001472, G001520, G001544, G001565, G001678, G001735, G001757, G001813, G001822, G001871, G001958, G001993, G001998, G002001, G002008, G002045, G002052, G002054, G002089, G002104, G002107, G002126, G002242, G002324, G002339, G002439, G002457, G002458, G002485, G002493, G002502, G002552, G002553, G002591, G002610, G003191, G003311, G003350, G003417, G003478, G003521, G003546, G003549, G003574, G003647, G003700, G003729, G003755, G003782, G003811, G003815, G003822, G003826, G003930, G003932, G003933, G003973, G004032, G004056, G004066, G004133, G004176, G004177, G004190, G004220, G004257, G004282, G004283, G004309, G004311, G004322, G004343, G004435, G004455, G004504, G004713, G004848, G004852, G004908, G004964, G005021, G005041, G005092, G005103, G005134, G005146, G005156, G005189, G005215, G005283, G005329, G005387, G005471, G005473, G005476, G005485, G005488, G005631, G005634, G005651, G005679, G005683, G005692, G005733, G005763, G005764, G005825, G005839, G005846, G005860, G005910, G005941, G005981, G006000, G006004, G006034, G006047, G006086, G006100, G006116, G006205, G006260, G006271, G006274, G006290, G006334, G006339, G006406, G006411, G006441, G006446, G006472, G006483, G006503, G006588, G006606, G006607, G006672, G006725, G006730, G006742, G006768, G006811, G006834, G006849, G006906, G006965, G006969, G007002, G007007, G007050, G007095, G007133, G007154, G007159, G007178, G007270, G007384, G007410, G007548, G007553, G007590, G007609, G007617, G007619, G007700, G007758, G007806, G007819, G007882, G007992, G008023, G008038, G008043, G008045, G008145, G008146, G008215, G008241, G008293, G008341, G008376, G008415, G008518, G008600, G008621, G008685, G008698, G008753, G008758, G008870, G008878, G008903, G008971, G008972, G009020, G009027, G009073, G009325, G009338, G009397, G009401, G009414, G009448, G009464, G009535, G009617, G009682, G009695, G009786, G009869, G009886, G009961, G009983, G010049, G010063, G010103, G010267, G010274, G010506, G010544, G010548, G010578, G010662, G010673, G010681, G010700, G010794, G010796, G010799, G010954, G010965, G010974, G010989, G010995, G011052, G011097, G011105, G011120, G011148, G011197, G011227, G011294, G011296, G011313, G011365, G011381, G011447, G011486, G011523, G011538, G011595, G011629, G011668, G011691, G011726, G011783, G011867, G012016, G012019, G012059, G012072, G012107, G012116, G012186, G012293, G012307, G012411, G012449, G012598, G012617, G012633, G012668, G012787, G012796, G012824, G012859, G012896, G012925, G012926, G012969, G012970, G013001, G013002, G013032, G013038, G013041, G013191, G013230, G013263, G013265, G013287, G013355, G013443, G013444, G013445, G013450, G013598, G013771, G013788, G013831, G013862, G013946, G014002, G014040, G014064, G014095, G014213, G014326, G014346, G014364, G014377, G014445, G014448, G014449, G014569, G014615, G014629, G014660, G014664, G014676, G014682, G014683, G014685, G014697, G014732, G014752, G014797, G014807, G014836, G014929, G014953, G015301, G015334, G015369, G015443, G015461, G015510, G015579, G015603, G015659, G015714, G015731, G015744, G015815, G015818, G015821, G015945, G015996, G016020, G016109, G016126, G016205, G016220, G016236, G016241, G016258, G016271, G016347, G016358, G016359, G016382, G016397, G016414, G016436, G016437, G016443, G016500, G016516, G016579, G016583, G016655, G016657, G016675, G016676, G016680, G016682, G016688, G016710, G016723, G016746, G016750, G016752, G016764, G016789, G016803, G016819, G016838, G016856, G016935, G016944, G016957, G016969, G017027, G017032, G017098, G017109, G017110, G017126, G017191, G017206, G017234, G017268, G017272, G017314, G017407, G017422, G017438, G017454, G017457, G017464, G017495, G017527, G017543, G017545, G017553, G017571, G017607, G017621, G017709, G017815, G017907, G017941, G017967, G017972, G017983, G018005, G018012, G018142, G018143, G018144, G018169, G018227, G018234, G018280, G018290, G018295, G018301, G018302, G018350, G018352, G018363, G018369, G018392, G018395, G018397, G018420, G018421, G018422, G018430, G018462, G018472, G018491, G018508, G018513, G018528, G018569, G018592, G018657, G018660, G018719, G018726, G018853, G018891, G018892, G018901, G018932, G018956, G018989, G019018, G019039, G019043, G019044, G019051, G019194, G019225, G019277, G019382, G019551, G019620, G019622, G019676, G019718, G019737, G019739, G019751, G019756, G019788, G019882, G019960, G019961, G019991, G020002, G020089, G020090, G020123, G020149, G020153, G020160, G020175, G020223, G020360, G020370, G020402, G020406, G020439, G020443, G020464, G020484, G020485, G020501, G020515, G020520, G020540, G020559, G020563, G020634, G020701, G020702, G020711, G020725, G020741, G020744, G020759, G020769, G020828, G020831, G020865, G020973, G021040, G021042, G021062, G021069, G021081, G021166, G021293, G021313, G021321, G021327, G021358, G021422, G021462, G021465, G021487, G021490, G021520, G021531, G021589, G021661, G021666, G021672, G021785, G021841, G021885, G021887, G021940, G022040, G022078, G022119, G022136, G022233, G022240, G022254, G022257, G022268, G022282, G022296, G022300, G022301, G022315, G022347, G022360, G022372, G022376, G022412, G022458, G022459, G022468, G022495, G022505, G022533, G022553, G022565, G022573, G022580, G022592, G022660, G022670, G022727, G022747, G022768, G022801, G022810, G022811, G022929, G022995, G023024, G023064, G023149, G023164, G023196, G023253, G023258, G023273, G023290, G023348, G023450, G023460, G023520, G023561, G023609, G023622, G023640, G023658, G023698, G023706, G023846, G023849, G023864, G023900, G023918, G023959, G024074, G024107, G024116, G024170, G024355, G024403, G024429, G024445, G024464, G024470, G024625, G024703, G024757, G024771, G024781, G024814, G024840, G024842, G024963, G024984, G025013, G025075, G025147, G025214, G025228, G025239, G025272, G025343, G025352, G025368, G025384, G025385, G025431, G025449, G025469, G025547, G025549, G025565, G025568, G025620, G025637, G025642, G025682, G025688, G025691, G025721, G025732, G025923, G026003, G026012, G026094, G026145, G026157, G026175, G026227, G026268, G026301, G026322, G026323, G026369, G026423, G026450, G026460, G026463, G026464, G026474, G026496, G026503, G026526, G026536, G026546, G026624, G026692, G026703, G026734, G026748, G026758, G026764, G026768, G026775, G026825, G026858, G026904, G026916, G026949, G026977, G027068, G027084, G027098, G027208, G027222, G027246, G027263, G027284, G027314, G027350, G027379, G027385, G027394, G027428, G027445, G027458, G027521, G027633, G027638, G027640, G027644, G027709, G027728, G027736, G027738, G027748, G027753, G027765, G027766, G027805, G027842, G027861, G027884, G027901, G027906, G027909, G027913, G027957, G027958, G027960, G027989, G027998, G028034, G028094, G028098, G028099, G028100, G028114, G028151, G028194, G028201, G028365, G028376, G028393, G028397, G028416, G028444, G028450, G028466, G028468, G028517, G028559, G028573, G028626, G028637, G028721, G028875
