ID	Ec_Head	En_Head	Ec_BodyCol/SC	I_ISC	Ec_Peduncle	Ec_Tentacle	I_FemGC	Ec_BasalDisk	I_Neuro	I_EarlyNem	I_MaleGC	I_En2N	En_Foot	En_BodyCol/SC	I_ZymoGl	I_GlProgen	I_StenoNB	I_DesmoNC	I_IsoNC	I_StenoNC	En_Tentacle	I_Ec1N	I_Ec4N	I_SpumMucGl	I_Ec3N	I_GranGl	I_DesmoNB	I_IsoNB	I_Ec2N	I_Ec1/5N	I_En1N	I_En3N	C_neuron	C_germline	C_nematoblast	C_nematocytes	C_gland_cell	C_progenitor	C_neuroprogenitor	C_EC_foot	C_EN_foot	C_tentacle	C_head	L_ENDODERM	L_ECTODERM	L_INTERSTITIAL
HVAEP1-G000578				1			1				1																							1												1
HVAEP1-G000580		1	1						1	1			1	1										1		1										1	1		1		1		1	1	1	
HVAEP1-G000581	1	1									1		1	1	1		1				1					1						1	1	1	1						1	1	1	1		
HVAEP1-G000582		1					1						1	1	1	1					1			1		1						1	1	1			1	1			1	1	1	1		
HVAEP1-G000583		1												1		1					1																	1				1	1	1		
HVAEP1-G000584							1						1	1		1																		1				1			1			1		
HVAEP1-G000585		1			1		1						1	1	1	1					1			1		1						1	1	1			1	1		1	1	1	1	1		
HVAEP1-G000586																				1																1										
HVAEP1-G000587		1		1			1	1	1	1	1		1	1		1					1								1				1	1		1		1	1	1	1	1	1	1		1
HVAEP1-G000591		1											1	1							1																				1	1	1	1		
HVAEP1-G000592		1						1					1	1							1							1							1					1	1	1	1	1		
HVAEP1-G000593	1							1					1	1							1																			1	1	1	1	1		
HVAEP1-G000595		1										1	1	1	1						1			1		1					1	1	1				1				1	1	1	1		
HVAEP1-G000596	1		1		1	1		1						1																										1		1	1	1	1	
HVAEP1-G000597		1				1		1										1	1																	1				1		1	1			
HVAEP1-G000598					1			1											1											1			1			1				1						
HVAEP1-G000599	1	1	1		1	1		1				1	1	1						1	1					1							1			1				1	1	1	1	1	1	
HVAEP1-G000600	1	1	1		1	1		1					1				1	1		1									1	1			1		1	1				1	1	1	1		1	
HVAEP1-G000601												1				1			1			1		1		1			1	1		1	1			1	1	1								
HVAEP1-G000603	1		1	1	1		1		1	1	1					1																		1		1		1	1	1			1		1	1
HVAEP1-G000604										1							1										1	1		1			1		1	1										
HVAEP1-G000605			1				1	1			1	1			1		1																1	1	1					1					1	
HVAEP1-G000606	1		1	1	1	1	1	1		1	1	1				1			1		1												1	1		1		1		1		1	1		1	1
HVAEP1-G000607		1	1		1	1							1	1							1																			1	1	1	1	1	1	
HVAEP1-G000608		1	1		1	1		1					1	1							1																			1	1	1	1	1	1	
HVAEP1-G000611	1	1	1	1		1	1	1	1				1	1							1	1									1		1	1					1	1	1	1	1	1	1	1
HVAEP1-G000613		1											1	1							1																				1	1	1	1		
HVAEP1-G000616	1	1			1			1					1	1				1			1															1				1	1	1	1	1		
HVAEP1-G000618									1													1				1					1		1						1							
HVAEP1-G000620		1											1	1							1																				1	1	1	1		
HVAEP1-G000622		1	1	1	1					1			1	1	1				1		1	1	1		1		1				1		1		1	1				1	1	1	1	1	1	1
HVAEP1-G000624	1	1	1	1	1			1	1	1	1		1	1	1																			1		1			1	1	1		1	1	1	1
HVAEP1-G000626		1						1					1	1							1																			1	1	1	1	1		
HVAEP1-G000627	1	1	1	1	1	1		1					1	1					1		1															1				1	1	1	1	1	1	1
HVAEP1-G000628		1	1			1							1	1							1			1		1											1				1	1	1	1	1	
HVAEP1-G000629	1		1		1															1										1			1			1				1			1		1	
HVAEP1-G000632	1	1	1		1	1							1	1							1	1											1							1	1	1	1	1	1	
HVAEP1-G000635	1	1	1	1	1	1	1	1					1	1		1																		1				1		1	1	1	1	1	1	1
HVAEP1-G000636	1	1	1		1	1	1	1					1	1							1													1						1	1	1	1	1	1	
HVAEP1-G000637	1	1	1		1	1							1	1		1			1		1															1		1		1	1	1	1	1	1	
HVAEP1-G000638		1	1	1			1		1	1	1		1	1	1	1																		1		1		1	1		1		1	1	1	1
HVAEP1-G000639	1	1	1	1	1		1		1	1	1	1	1	1		1																	1	1		1		1	1	1	1		1	1	1	1
HVAEP1-G000641	1	1			1		1				1					1		1	1	1					1	1		1					1	1	1	1		1		1			1			
HVAEP1-G000642	1	1	1	1	1	1	1	1	1	1			1	1		1	1							1										1	1	1	1	1	1	1	1	1	1	1	1	1
HVAEP1-G000643	1	1	1		1	1	1			1	1			1		1	1							1		1								1	1	1	1	1		1		1	1	1	1	
HVAEP1-G000644	1	1	1		1	1	1			1	1		1	1		1					1			1		1								1		1	1	1		1	1	1	1	1	1	
HVAEP1-G000645		1					1	1			1	1	1	1		1		1	1		1			1		1							1	1		1	1	1		1	1	1	1	1		
HVAEP1-G000647		1											1	1							1																				1	1	1	1		
HVAEP1-G000649							1		1												1					1								1					1			1				
HVAEP1-G000654	1	1	1		1					1			1	1				1		1	1		1	1		1					1		1			1	1			1	1	1	1	1	1	
HVAEP1-G000655			1		1			1																																1					1	
HVAEP1-G000657		1					1									1					1			1	1	1						1	1	1			1	1				1	1			
HVAEP1-G000658		1											1				1																		1						1		1			
HVAEP1-G000660			1		1			1																																1					1	
HVAEP1-G000661	1	1	1		1	1		1					1					1	1	1	1	1			1								1			1				1	1	1	1		1	
HVAEP1-G000662		1		1			1		1	1	1		1	1		1	1				1						1	1						1	1	1		1	1		1	1	1	1		1
HVAEP1-G000663	1		1		1	1																																		1		1	1		1	
HVAEP1-G000665						1									1																	1	1									1				
HVAEP1-G000667							1															1			1							1	1	1												
HVAEP1-G000668	1		1		1	1																						1							1					1		1	1		1	
HVAEP1-G000672	1		1		1	1		1																																1		1	1		1	
HVAEP1-G000673			1		1	1	1	1			1						1		1															1	1	1				1		1			1	
HVAEP1-G000674			1		1			1												1	1			1					1				1			1	1			1		1			1	
HVAEP1-G000675			1	1	1		1	1		1	1					1								1		1	1			1			1	1	1	1	1	1		1					1	1
HVAEP1-G000676							1											1			1													1		1						1				
HVAEP1-G000682	1			1	1	1				1							1																		1	1				1		1	1			1
HVAEP1-G000683	1				1	1	1	1											1	1		1	1		1				1				1	1		1				1		1	1			
HVAEP1-G000691				1			1						1		1			1			1													1		1					1	1				1
HVAEP1-G000695	1	1	1		1	1	1	1					1	1	1	1																		1				1		1	1	1	1	1	1	
HVAEP1-G000699			1												1					1				1		1										1	1								1	
HVAEP1-G000701		1											1	1																											1		1	1		
HVAEP1-G000703	1	1	1		1	1								1	1													1							1					1		1	1	1	1	
HVAEP1-G000704								1										1	1	1		1									1	1	1			1				1						
HVAEP1-G000706								1	1				1	1				1			1										1		1			1			1	1	1	1		1		
HVAEP1-G000707				1			1		1	1	1					1	1										1	1						1	1	1		1	1							1
HVAEP1-G000708	1				1	1	1	1	1			1				1			1			1						1	1				1	1	1	1		1	1	1		1	1			
HVAEP1-G000709	1	1	1		1	1	1	1	1	1			1	1		1		1	1	1	1													1		1		1	1	1	1	1	1	1	1	
HVAEP1-G000710		1	1			1			1	1	1	1		1	1		1	1		1	1		1						1				1	1	1	1			1			1	1	1	1	
HVAEP1-G000711	1	1	1	1		1		1		1			1	1							1						1								1	1				1	1	1	1	1	1	1
HVAEP1-G000717	1		1	1	1	1	1		1	1	1	1				1						1						1	1				1	1	1	1		1	1	1		1	1		1	1
HVAEP1-G000718	1	1		1				1	1	1	1						1			1						1								1	1	1			1	1			1			1
HVAEP1-G000720							1		1		1							1																1		1			1							
HVAEP1-G000721	1	1	1	1			1		1	1				1		1										1								1		1		1	1				1	1	1	1
HVAEP1-G000727	1		1	1		1	1						1	1					1		1	1											1	1		1					1	1	1	1	1	1
HVAEP1-G000732	1	1	1		1	1	1						1	1							1													1						1	1	1	1	1	1	
HVAEP1-G000736	1	1	1	1			1		1	1			1	1	1									1										1		1	1		1		1		1	1	1	1
HVAEP1-G000739		1	1	1					1				1	1																									1		1		1	1	1	1
HVAEP1-G000740		1	1				1			1			1	1							1													1		1					1	1	1	1	1	
HVAEP1-G000741		1											1	1		1					1																	1			1	1	1	1		
HVAEP1-G000745	1	1	1	1	1	1	1			1	1		1			1								1					1				1	1		1	1	1		1	1	1	1		1	1
HVAEP1-G000746									1		1	1					1	1				1	1		1						1		1	1	1	1			1							
HVAEP1-G000748	1	1	1	1		1	1		1				1	1	1								1	1		1	1						1	1	1		1		1		1	1	1	1	1	1
HVAEP1-G000750	1	1	1		1	1	1			1			1	1		1																		1		1		1		1	1	1	1	1	1	
HVAEP1-G000751	1	1	1		1	1	1	1					1	1							1													1						1	1	1	1	1	1	
HVAEP1-G000752		1											1	1							1																				1	1	1	1		
HVAEP1-G000753		1											1	1		1																						1			1		1	1		
HVAEP1-G000754		1		1			1		1	1			1	1		1	1				1						1	1						1	1	1		1	1		1	1	1	1		1
HVAEP1-G000755		1		1			1		1	1			1	1		1	1				1						1							1	1	1		1	1		1	1	1	1		1
HVAEP1-G000760		1											1	1							1																				1	1	1	1		
HVAEP1-G000761		1											1	1							1																				1	1	1	1		
HVAEP1-G000762		1											1	1							1																				1	1	1	1		
HVAEP1-G000763		1											1	1							1																				1	1	1	1		
HVAEP1-G000764		1											1	1						1	1															1					1	1	1	1		
HVAEP1-G000765		1											1	1							1																				1	1	1	1		
HVAEP1-G000767	1	1				1		1					1	1			1				1														1					1	1	1	1	1		
HVAEP1-G000768		1											1	1							1																				1	1	1	1		
HVAEP1-G000769	1	1	1	1	1	1	1		1	1	1		1	1		1																		1		1		1	1	1	1	1	1	1	1	1
HVAEP1-G000770	1	1	1		1	1	1	1					1	1		1					1	1							1				1	1				1		1	1	1	1	1	1	
HVAEP1-G000771	1	1	1	1	1		1		1	1	1		1	1		1	1																	1	1	1		1	1	1	1		1	1	1	1
HVAEP1-G000772	1		1	1	1	1	1		1	1	1		1	1		1																		1		1		1	1	1	1	1	1	1	1	1
HVAEP1-G000773	1	1	1	1	1	1	1							1	1	1								1		1			1				1	1			1	1		1		1	1	1	1	1
HVAEP1-G000775	1	1	1		1	1															1																			1		1	1		1	
HVAEP1-G000776	1	1	1	1	1		1		1	1	1			1																				1		1			1	1			1	1	1	1
HVAEP1-G000777		1			1	1	1												1						1							1	1	1		1				1		1	1			
HVAEP1-G000780				1												1											1								1			1								1
HVAEP1-G000781	1	1	1		1	1		1					1	1							1																			1	1	1	1	1	1	
HVAEP1-G000782		1	1	1			1						1	1		1					1													1				1			1	1	1	1	1	1
HVAEP1-G000783	1		1		1	1	1	1				1									1				1						1		1	1						1		1	1		1	
HVAEP1-G000784	1		1		1	1	1	1																										1						1		1	1		1	
HVAEP1-G000785	1	1	1		1	1		1				1	1					1	1	1	1	1	1		1				1	1			1			1				1	1	1	1		1	
HVAEP1-G000786		1	1	1	1		1		1	1	1					1			1	1														1		1		1	1	1			1		1	1
HVAEP1-G000787	1	1	1	1	1	1		1	1				1	1		1					1			1													1	1	1	1	1	1	1	1	1	1
HVAEP1-G000788	1					1	1		1	1						1			1	1								1						1	1	1		1	1			1	1			
HVAEP1-G000789		1	1	1			1		1	1	1		1	1						1														1		1			1		1		1	1	1	1
HVAEP1-G000790	1	1	1	1	1	1	1	1	1				1	1						1											1		1	1		1			1	1	1	1	1	1	1	1
HVAEP1-G000791	1	1	1	1	1	1	1	1	1	1			1	1		1					1													1		1		1	1	1	1	1	1	1	1	1
HVAEP1-G000792	1		1		1															1																1				1			1		1	
HVAEP1-G000794	1	1	1	1	1	1	1	1		1	1		1	1					1	1				1										1		1	1			1	1	1	1	1	1	1
HVAEP1-G000795		1											1	1							1																				1	1	1	1		
HVAEP1-G000796	1	1	1		1	1	1	1					1	1				1	1	1		1											1	1		1				1	1	1	1	1	1	
HVAEP1-G000797	1	1	1		1	1		1						1		1		1	1	1		1											1			1		1		1		1	1	1	1	
HVAEP1-G000798	1	1	1		1	1		1					1	1				1	1	1	1	1											1			1				1	1	1	1	1	1	
HVAEP1-G000799	1	1	1		1	1	1						1	1	1				1	1												1	1	1		1				1	1	1	1	1	1	
HVAEP1-G000800	1	1			1		1	1				1		1						1	1			1		1		1	1	1	1	1	1	1	1	1	1			1		1	1	1		
HVAEP1-G000801	1			1			1	1		1			1	1			1	1			1		1		1					1			1	1	1	1				1	1	1	1	1		1
HVAEP1-G000802	1	1	1		1	1	1	1					1	1				1	1	1	1													1		1				1	1	1	1	1	1	
HVAEP1-G000803	1	1	1		1	1	1							1					1		1													1		1				1		1	1	1	1	
HVAEP1-G000806		1						1									1							1	1	1							1		1		1			1			1			
HVAEP1-G000807	1	1	1		1	1	1																											1						1		1	1		1	
HVAEP1-G000808	1	1	1		1	1	1						1	1				1	1	1														1		1				1	1	1	1	1	1	
HVAEP1-G000812	1	1	1		1	1	1				1		1	1	1																			1						1	1	1	1	1	1	
HVAEP1-G000816	1	1	1		1	1				1	1		1	1			1		1		1	1				1							1	1	1	1				1	1	1	1	1	1	
HVAEP1-G000817				1			1		1							1		1	1				1	1	1		1	1			1		1	1	1	1	1	1	1							1
HVAEP1-G000818	1		1		1	1							1																											1	1	1	1		1	
HVAEP1-G000819	1	1	1		1	1	1						1	1							1													1						1	1	1	1	1	1	
HVAEP1-G000820	1	1	1		1	1	1						1	1							1													1						1	1	1	1	1	1	
HVAEP1-G000821	1	1	1		1	1	1						1	1							1													1						1	1	1	1	1	1	
HVAEP1-G000822							1				1								1	1		1	1				1	1	1				1	1	1	1										
HVAEP1-G000824	1		1		1	1																																		1		1	1		1	
HVAEP1-G000825	1	1	1		1	1							1	1							1																			1	1	1	1	1	1	
HVAEP1-G000826	1	1	1		1	1	1				1		1	1					1	1														1		1				1	1	1	1	1	1	
HVAEP1-G000827	1	1	1		1	1		1						1				1			1				1								1			1				1		1	1	1	1	
HVAEP1-G000828			1	1			1	1	1	1	1	1	1																				1	1		1			1	1	1				1	1
HVAEP1-G000829	1	1	1	1			1			1		1	1	1		1					1							1		1			1	1	1	1		1			1	1	1	1	1	1
HVAEP1-G000830	1	1	1	1	1	1	1	1		1			1										1					1					1	1	1	1				1	1	1	1		1	1
HVAEP1-G000831	1		1	1	1	1	1	1			1		1													1						1	1	1						1	1	1	1		1	1
HVAEP1-G000832	1	1		1		1				1	1			1		1		1	1	1	1				1			1					1	1	1	1		1				1	1	1		1
HVAEP1-G000835	1		1		1	1		1																																1		1	1		1	
HVAEP1-G000836	1	1	1		1	1	1						1	1							1													1						1	1	1	1	1	1	
HVAEP1-G000837	1		1		1	1																																		1		1	1		1	
HVAEP1-G000842	1		1		1	1	1														1													1						1		1	1		1	
HVAEP1-G000843	1		1	1	1	1	1		1	1	1					1	1																	1	1	1		1	1	1		1	1		1	1
HVAEP1-G000844	1	1	1		1	1	1	1			1		1	1				1	1	1	1			1										1		1	1			1	1	1	1	1	1	
HVAEP1-G000845						1	1					1										1	1		1				1	1	1	1	1	1								1				
HVAEP1-G000846	1	1	1	1	1	1	1	1		1		1	1	1		1								1								1	1	1		1	1	1		1	1	1	1	1	1	1
HVAEP1-G000847											1							1	1	1												1	1	1		1										
HVAEP1-G000848		1				1		1					1	1				1	1	1	1									1			1			1				1	1	1	1	1		
HVAEP1-G000849		1											1	1							1																				1	1	1	1		
HVAEP1-G000850	1		1		1	1	1	1							1					1				1		1								1		1	1			1		1	1		1	
HVAEP1-G000853	1	1	1	1	1	1	1	1					1	1	1									1		1								1			1			1	1	1	1	1	1	1
HVAEP1-G000854		1	1				1				1		1	1						1	1	1								1			1	1		1					1	1	1	1	1	
HVAEP1-G000856				1			1			1	1												1	1		1							1	1		1	1									1
HVAEP1-G000857																				1									1				1			1										
HVAEP1-G000858																		1		1						1										1										
HVAEP1-G000859												1													1				1	1	1		1													
HVAEP1-G000860		1											1	1							1																				1	1	1	1		
HVAEP1-G000861	1	1	1	1			1		1	1	1		1	1			1												1	1			1	1	1	1			1		1		1	1	1	1
HVAEP1-G000862	1		1	1			1	1	1	1	1	1		1						1	1				1			1					1	1	1	1			1	1		1	1	1	1	1
HVAEP1-G000863	1	1	1	1	1	1	1		1			1	1	1		1														1			1	1				1	1	1	1	1	1	1	1	1
HVAEP1-G000864	1		1	1		1	1	1		1	1	1		1							1	1	1		1	1			1	1			1	1		1				1		1	1	1	1	1
HVAEP1-G000866		1											1	1	1	1					1			1		1											1	1			1	1	1	1		
HVAEP1-G000867	1	1	1		1		1				1		1	1	1						1			1		1								1			1			1	1	1	1	1	1	
HVAEP1-G000868	1		1	1	1	1	1	1	1	1	1					1																		1		1		1	1	1		1	1		1	1
HVAEP1-G000869	1	1	1	1	1	1	1	1	1	1	1					1																		1		1		1	1	1		1	1		1	1
HVAEP1-G000870		1	1		1			1	1	1					1		1																		1	1			1	1			1		1	
HVAEP1-G000872	1		1	1			1	1	1	1	1			1		1													1				1	1		1		1	1	1			1	1	1	1
HVAEP1-G000873	1	1	1	1	1	1	1	1		1				1			1			1			1		1						1	1	1	1	1	1				1		1	1	1	1	1
HVAEP1-G000875	1	1	1	1	1				1	1		1	1	1		1	1				1			1		1							1		1	1	1	1	1	1	1	1	1	1	1	1
HVAEP1-G000876												1													1				1	1	1		1													
HVAEP1-G000877							1				1		1							1														1		1					1					
HVAEP1-G000878																				1																1										
HVAEP1-G000879		1											1	1							1																				1	1	1	1		
HVAEP1-G000880		1											1	1							1																				1	1	1	1		
HVAEP1-G000881	1		1		1	1	1	1							1									1	1	1							1	1			1			1		1	1		1	
HVAEP1-G000882	1	1	1		1		1				1		1	1							1													1						1	1	1	1	1	1	
HVAEP1-G000883		1	1	1			1			1	1		1	1						1	1													1		1					1	1	1	1	1	1
HVAEP1-G000884							1			1	1							1	1	1														1		1										
HVAEP1-G000885																		1	1	1												1	1			1										
HVAEP1-G000887	1		1	1	1	1	1	1	1	1	1					1					1				1					1			1	1		1		1	1	1		1	1		1	1
HVAEP1-G000888	1	1	1			1	1						1	1						1	1													1		1					1	1	1	1	1	
HVAEP1-G000889				1			1		1	1	1					1			1						1	1		1					1	1	1	1		1	1							1
HVAEP1-G000890	1		1	1			1			1	1			1	1											1								1		1							1	1	1	1
HVAEP1-G000891	1		1	1	1		1	1	1	1						1			1	1									1				1	1		1		1	1	1			1		1	1
HVAEP1-G000892	1		1	1	1	1	1	1	1	1			1			1	1			1			1						1	1			1	1	1	1		1	1	1	1	1	1		1	1
HVAEP1-G000893	1	1	1		1	1	1				1		1	1						1	1													1		1				1	1	1	1	1	1	
HVAEP1-G000895	1		1		1	1		1													1																			1		1	1		1	
HVAEP1-G000897																		1		1																1										
HVAEP1-G000903	1	1	1	1			1	1	1	1	1		1					1				1	1	1				1				1	1	1	1	1	1		1	1	1		1		1	1
HVAEP1-G000904							1				1																							1												
HVAEP1-G000905	1						1				1					1									1								1	1				1					1			
HVAEP1-G000906																				1												1	1			1										
HVAEP1-G000909	1	1		1	1	1	1		1	1	1			1						1		1			1			1	1		1		1	1	1	1			1	1		1	1	1		1
HVAEP1-G000910	1		1		1	1									1											1														1		1	1		1	
HVAEP1-G000911	1	1	1		1	1	1				1		1	1							1													1						1	1	1	1	1	1	
HVAEP1-G000912	1		1	1	1	1	1	1		1			1	1		1				1	1				1			1	1	1			1	1	1	1		1		1	1	1	1	1	1	1
HVAEP1-G000913		1					1					1	1	1	1	1								1			1						1	1	1		1	1			1		1	1		
HVAEP1-G000914	1	1	1	1	1		1	1		1	1		1	1		1		1	1		1				1								1	1		1		1		1	1	1	1	1	1	1
HVAEP1-G000916	1	1	1		1	1	1				1		1	1		1				1														1		1		1		1	1	1	1	1	1	
HVAEP1-G000918	1	1	1		1	1	1						1	1	1					1	1					1								1		1				1	1	1	1	1	1	
HVAEP1-G000919	1	1	1		1	1	1						1	1							1													1						1	1	1	1	1	1	
HVAEP1-G000920												1													1							1	1													
HVAEP1-G000921	1	1	1		1	1	1						1	1				1	1	1	1													1		1				1	1	1	1	1	1	
HVAEP1-G000922	1	1	1	1	1	1	1	1	1				1	1							1									1			1	1					1	1	1	1	1	1	1	1
HVAEP1-G000924														1	1									1		1											1							1		
HVAEP1-G000925	1	1	1			1		1					1	1		1			1	1	1									1			1			1		1		1	1	1	1	1	1	
HVAEP1-G000926	1	1	1		1	1	1				1		1	1	1																			1						1	1	1	1	1	1	
HVAEP1-G000927	1	1	1			1	1	1			1		1	1							1					1								1						1	1	1	1	1	1	
HVAEP1-G000931	1		1		1	1	1	1			1	1			1	1		1	1	1										1			1	1		1		1		1		1	1		1	
HVAEP1-G000933	1		1	1	1	1	1	1	1	1	1					1																		1		1		1	1	1		1	1		1	1
HVAEP1-G000934	1	1					1						1	1																				1							1		1	1		
HVAEP1-G000936																									1						1	1	1													
HVAEP1-G000937			1					1												1					1								1			1				1					1	
HVAEP1-G000938		1						1					1	1	1	1					1			1		1				1			1				1	1		1	1	1	1	1		
HVAEP1-G000941	1	1	1	1	1	1		1					1	1				1	1		1	1			1								1			1				1	1	1	1	1	1	1
HVAEP1-G000942	1		1	1	1	1	1									1		1	1	1														1		1		1		1		1	1		1	1
HVAEP1-G000944	1		1	1	1	1	1	1										1	1	1														1		1				1		1	1		1	1
HVAEP1-G000945	1	1	1		1	1	1	1					1	1							1													1						1	1	1	1	1	1	
HVAEP1-G000946	1		1		1	1		1																																1		1	1		1	
HVAEP1-G000947	1		1		1	1		1																																1		1	1		1	
HVAEP1-G000950												1				1			1			1		1		1						1	1			1	1	1								
HVAEP1-G000951	1		1	1	1		1		1	1	1		1	1	1	1		1	1	1	1			1		1		1						1	1	1	1	1	1	1	1	1	1	1	1	1
HVAEP1-G000952	1	1	1		1	1		1				1	1	1				1	1	1	1			1	1						1	1	1			1	1			1	1	1	1	1	1	
HVAEP1-G000953						1			1				1								1	1											1						1		1	1				
HVAEP1-G000954							1				1											1											1	1												
HVAEP1-G000955	1	1	1	1	1	1	1		1					1	1	1			1	1		1				1							1	1		1		1	1	1		1	1	1	1	1
HVAEP1-G000956			1	1			1		1	1	1					1	1				1													1	1	1		1	1			1			1	1
HVAEP1-G000957				1				1	1		1						1																	1	1				1	1						1
HVAEP1-G000959			1	1			1		1	1	1				1						1					1								1		1			1			1			1	1
HVAEP1-G000961				1			1		1	1						1	1			1					1		1		1	1		1	1	1	1	1		1	1							1
HVAEP1-G000963	1	1	1	1	1	1	1	1	1	1						1	1	1		1	1						1	1						1	1	1		1	1	1		1	1		1	1
HVAEP1-G000964		1												1								1											1										1	1		
HVAEP1-G000970	1	1	1				1							1	1		1							1		1								1	1		1						1	1	1	
HVAEP1-G000971	1		1			1	1																											1								1	1		1	
HVAEP1-G000972	1	1	1		1	1	1	1			1			1				1	1		1	1						1					1	1	1	1				1		1	1	1	1	
HVAEP1-G000974							1																											1												
HVAEP1-G000975	1	1	1		1		1						1	1	1					1				1										1		1	1			1	1		1	1	1	
HVAEP1-G000976	1	1	1				1							1	1						1			1				1						1	1		1					1	1	1	1	
HVAEP1-G000977		1	1			1	1						1																					1							1	1	1		1	
HVAEP1-G000978			1				1							1						1							1							1	1	1								1	1	
HVAEP1-G000979		1											1	1							1																				1	1	1	1		
HVAEP1-G000980	1	1	1			1	1	1			1		1	1							1								1				1	1						1	1	1	1	1	1	
HVAEP1-G000981			1		1					1			1	1																						1				1	1			1	1	
HVAEP1-G000982							1								1			1																1		1										
HVAEP1-G000984														1	1											1																		1		
HVAEP1-G000985															1											1					1		1													
HVAEP1-G000986	1	1	1		1	1	1						1	1	1						1													1						1	1	1	1	1	1	
HVAEP1-G000987	1	1	1		1	1	1						1	1							1													1						1	1	1	1	1	1	
HVAEP1-G000988		1				1			1	1	1	1	1	1	1	1			1					1		1						1	1	1		1	1	1	1		1	1	1	1		
HVAEP1-G000990				1			1		1	1	1																							1		1			1							1
HVAEP1-G000993				1			1		1	1	1					1														1			1	1		1		1	1							1
HVAEP1-G000994	1		1		1			1						1										1			1								1		1			1			1	1	1	
HVAEP1-G000995	1	1	1	1	1	1				1							1										1	1							1	1				1		1	1		1	1
HVAEP1-G000996		1				1								1	1	1								1		1											1	1				1	1	1		
HVAEP1-G000997		1	1			1		1	1		1		1	1					1	1	1	1			1	1				1			1	1		1			1	1	1	1	1	1	1	
HVAEP1-G000998	1	1	1		1	1	1						1	1				1		1						1								1		1				1	1	1	1	1	1	
HVAEP1-G000999						1																																				1				
HVAEP1-G001001				1		1	1	1		1					1	1	1								1		1		1				1	1	1	1		1		1		1				1
HVAEP1-G001003	1	1	1		1	1	1						1	1	1					1	1													1		1				1	1	1	1	1	1	
HVAEP1-G001006	1	1	1	1	1	1	1							1		1					1													1				1		1		1	1	1	1	1
HVAEP1-G001007		1	1	1	1					1											1															1				1		1	1		1	1
HVAEP1-G001009	1	1	1	1	1	1	1			1		1	1	1	1	1	1		1							1							1	1	1	1		1		1	1	1	1	1	1	1
HVAEP1-G001010			1	1					1	1	1				1	1													1				1	1		1		1	1						1	1
HVAEP1-G001011		1		1			1	1	1		1		1	1			1				1			1							1		1	1	1		1		1	1	1	1	1	1		1
HVAEP1-G001016			1		1		1						1		1					1	1	1	1		1					1	1	1	1	1		1				1	1	1			1	
HVAEP1-G001021	1					1																																				1	1			
HVAEP1-G001029	1	1	1		1	1			1				1	1		1		1	1	1	1	1									1		1			1		1	1	1	1	1	1	1	1	
HVAEP1-G001030	1	1				1																																				1	1			
HVAEP1-G001032	1	1	1		1	1							1	1	1						1					1		1							1					1	1	1	1	1	1	
HVAEP1-G001033						1																				1																1				
HVAEP1-G001036	1	1	1		1	1	1						1	1	1					1						1						1	1	1		1				1	1	1	1	1	1	
HVAEP1-G001037	1	1	1	1	1	1	1	1		1						1				1	1													1		1		1		1		1	1		1	1
HVAEP1-G001038				1			1		1	1	1					1		1	1	1														1		1		1	1							1
HVAEP1-G001039	1	1	1	1	1		1		1	1	1			1		1																		1		1		1	1	1			1	1	1	1
HVAEP1-G001040		1	1											1					1		1															1						1	1	1	1	
HVAEP1-G001041		1						1		1																										1				1			1			
HVAEP1-G001042	1		1		1	1		1																																1		1	1		1	
HVAEP1-G001043	1		1		1	1					1																							1						1		1	1		1	
HVAEP1-G001044	1	1	1		1	1				1	1			1																				1		1				1		1	1	1	1	
HVAEP1-G001045	1		1	1	1			1		1							1										1	1							1	1				1			1		1	1
HVAEP1-G001046		1							1				1	1		1					1				1								1					1	1		1	1	1	1		
HVAEP1-G001054		1	1	1			1	1	1	1		1		1		1			1	1	1	1								1			1	1		1		1	1	1		1	1	1	1	1
HVAEP1-G001058							1				1		1					1																1		1					1					
